pta_id,agreement_name,year,total_words,n_articles,n_chapters,hard_p1k_mean,soft_p1k_mean,mixed_p1k_mean,enf_p1k_mean,oblig_ratio,hard_total,soft_total,oblig_ratio_core,n_tig_articles,template_flag,template_exporter,is_template,is_us_tpa,is_eu_template,is_plurilateral,n_g20_parties,asymmetry_type,alschner_cluster,d_us_tpa,d_eu_template,d_other_template,d_plurilateral,d_symmetric,d_eastern_european,d_central_asian,d_modern_global
320,Third Convention of Lomé,1984,45070.0,293.0,29.0,18.30485910805414,1.1315731084978922,0.17750166407810072,1.575327268693144,3.980171584941942,825.0,59.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
322,EU - San Marino,1991,3228.0,33.0,6.0,23.234200743494423,0.3097893432465923,0.0,4.0272614622057,3.8703531598513012,75.0,1.0,,,none,,False,False,False,True,4,plurilateral_symmetric,eastern_european,0,0,0,1,0,1,0,0
323,India - Afghanistan,2003,1743.0,19.0,3.0,22.948938611589213,1.1474469305794608,0.0,8.032128514056225,2.557659208261618,40.0,2.0,,,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
324,India - Nepal,2009,877.0,14.0,3.0,10.262257696693272,1.1402508551881414,2.280501710376283,0.0,0.8928164196123147,9.0,3.0,,,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
325,Guatemala - Chinese Taipei,2005,41052.0,227.0,20.0,15.5899834356426,0.9500146156094709,0.4384682841274481,12.666861541459612,5.477079882425541,640.0,57.0,4.914644012944984,15.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
326,Panama - Chinese Taipei,2003,46137.0,235.0,19.0,14.890435008778205,0.8019593818410387,0.47684071352710405,10.750590632247437,6.0961986402814805,687.0,59.0,2.1390704429920118,16.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
327,ASEAN - Australia - New Zealand,2009,38068.0,214.0,17.0,16.549332772932647,1.4973205842177157,0.7617946831984869,21.881895555322057,3.4784166929354496,630.0,86.0,3.2944939456248568,12.0,none,,False,False,False,True,2,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
328,ASEAN - India,2009,3605.0,26.0,3.0,15.533980582524272,0.5547850208044383,1.1095700416088765,2.219140083217753,4.983911234396671,56.0,6.0,,,none,,False,False,False,True,2,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
329,Chile - Malaysia,2010,16098.0,123.0,15.0,15.281401416325009,1.1802708410982732,0.7454342154304883,16.3374332215182,2.465519526235143,246.0,31.0,2.0965468639887246,13.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
330,Iceland - China,2013,15881.0,131.0,14.0,17.883004848561175,1.322334865562622,0.18890498079466028,14.230841886531074,3.0307495329849083,284.0,24.0,4.575973911510665,16.0,china_template,CHN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
331,EFTA - GCC,2009,13768.0,95.0,11.0,18.957001743172572,0.9442184776292853,0.726321905868681,18.448576409064497,3.1248547356188263,261.0,23.0,2.5873379099923723,14.0,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
332,EU - Eastern and Southern Africa States Interim EPA,2009,14082.0,72.0,8.0,12.64024996449368,1.9883539269990058,0.7811390427496094,4.615821616247692,3.430547270747526,178.0,39.0,8.098795079204583,20.0,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
333,"Hong Kong, China - New Zealand",2010,29382.0,194.0,20.0,15.145327070995847,1.0891021713974542,0.6466544142672385,14.090259342454564,2.6417738751616637,445.0,51.0,2.736235595390525,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
334,New Zealand - Malaysia,2009,32158.0,204.0,19.0,15.36165184402015,1.0261832203495242,0.7774115305678214,15.921388146028981,2.834115927607438,494.0,58.0,2.140672782874618,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
335,Peru - Singapore,2008,35092.0,213.0,18.0,14.989171321098826,1.3393366009346859,0.5699304684828451,9.432349253391086,2.630497454310574,526.0,67.0,2.7235378543236455,18.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
336,China - Singapore,2008,20148.0,117.0,16.0,17.073654953345244,0.843756204089736,0.3474290252134207,15.137978955727615,3.627862153398187,344.0,24.0,3.3933566433566433,6.0,china_template,CHN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
337,Turkey - Jordan,2009,5870.0,54.0,8.0,23.850085178875638,1.0221465076660987,0.34071550255536626,7.155025553662692,5.521919363997728,140.0,8.0,14.490157480314961,7.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
340,MERCOSUR - India,2004,1791.0,36.0,17.0,20.100502512562816,1.1166945840312674,0.5583472920156337,2.233389168062535,0.847571189279732,36.0,3.0,,,none,,False,False,False,True,3,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
341,El Salvador- Honduras - Chinese Taipei,2007,40694.0,209.0,17.0,15.063645746301667,0.835504005504497,0.4668992971936895,12.80287020199538,5.577791156763486,613.0,53.0,4.72316384180791,16.0,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
342,US - Colombia,2006,75408.0,282.0,22.0,13.433587948228304,0.9548058561425843,0.8221939316783365,10.131551029068534,4.745372617405757,1013.0,134.0,3.3799868478737394,22.0,us_tpa_template,USA,True,True,False,False,1,bilateral_asymmetric,modern_global,1,0,0,0,0,0,0,1
343,"Korea, Republic of - Australia",2014,61353.0,307.0,23.0,15.207080338369762,1.2550323537561325,1.010545531595847,10.219549166299936,3.973854579238179,933.0,139.0,2.1452020202020203,12.0,none,,False,False,False,False,2,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
344,Turkey - Chile,2009,9349.0,68.0,8.0,17.435019788212642,2.139266231682533,0.5348165579206332,22.24836880949834,3.107504610766992,163.0,25.0,4.132166566083283,15.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
345,India - Malaysia,2011,32557.0,188.0,17.0,16.739871609792058,1.1364683478207451,0.952176183309273,13.637620173848942,3.9671069201707776,545.0,68.0,1.5144404332129964,12.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
346,Turkey - Albania,2006,4287.0,38.0,6.0,21.693491952414277,0.2332633543270352,0.9330534173081408,3.2656869605784933,3.118964310706788,93.0,5.0,3.9889380530973453,6.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
347,Pakistan - Sri Lanka,2002,2086.0,19.0,3.0,19.654841802492808,0.9587727708533078,0.0,6.7114093959731544,2.1761744966442955,41.0,2.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
348,India - Bhutan,2006,1561.0,13.0,3.0,19.218449711723256,0.0,0.0,1.2812299807815504,15.55349135169763,30.0,0.0,,,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
349,EU - Bosnia and Herzegovina,2008,18415.0,134.0,15.0,19.82079826228618,1.1946782514254684,1.30328536519142,3.6926418680423567,3.792931487012399,365.0,46.0,2.558080808080808,5.0,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
350,Iceland - Faroe Islands,2005,2441.0,15.0,3.0,20.893076607947563,0.0,0.40966816878328555,2.458009012699713,6.628840639082343,51.0,1.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
351,Brunei Darussalam - Japan,2007,24013.0,124.0,13.0,14.825302960896181,1.1660350643401491,0.541373422729355,12.493232832215883,5.453525173864158,356.0,41.0,19.01124744376278,10.0,japan_epa_template,JPN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
352,Canada - Jordan,2009,20796.0,106.0,17.0,12.646662819773033,0.6251202154260435,0.5770340450086555,11.155991536834007,3.8229146630762325,263.0,25.0,3.8095545513234343,8.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
353,Ukraine - Azerbaijan,1995,1575.0,16.0,3.0,16.50793650793651,0.6349206349206349,0.6349206349206349,4.444444444444445,1.6933333333333334,26.0,2.0,,,none,,False,False,False,False,0,bilateral_symmetric,central_asian,0,0,0,0,1,0,1,0
354,Ukraine - Belarus,1992,1843.0,18.0,3.0,15.19262072707542,0.5425935973955507,0.5425935973955507,5.968529571351058,1.905860010851872,28.0,2.0,,,none,,False,False,False,False,0,bilateral_symmetric,central_asian,0,0,0,0,1,0,1,0
355,Ukraine - Kazakhstan,1994,1630.0,15.0,3.0,16.56441717791411,0.6134969325153374,0.0,4.9079754601226995,1.9288343558282208,27.0,1.0,,,none,,False,False,False,False,0,bilateral_symmetric,central_asian,0,0,0,0,1,0,1,0
356,Ukraine - Former Yugoslav Republic of Macedonia,2001,4375.0,39.0,5.0,19.428571428571427,0.22857142857142856,0.9142857142857143,4.114285714285714,2.9541714285714287,85.0,5.0,2.692551505546751,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
357,Ukraine - Moldova,2003,2905.0,34.0,6.0,22.375215146299485,0.6884681583476764,1.0327022375215147,13.080895008605852,2.0146873207114173,65.0,5.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
358,Ukraine - Tajikistan,2001,1844.0,16.0,3.0,14.099783080260304,0.5422993492407809,0.5422993492407809,3.7960954446854664,1.859002169197397,26.0,2.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
359,Ukraine -Turkmenistan,1994,1315.0,15.0,3.0,18.250950570342205,0.7604562737642585,0.7604562737642585,3.802281368821293,1.5634980988593157,24.0,2.0,,,none,,False,False,False,False,0,bilateral_symmetric,central_asian,0,0,0,0,1,0,1,0
360,Ukraine - Uzbekistan,1994,1806.0,17.0,3.0,19.37984496124031,0.5537098560354373,0.5537098560354374,5.537098560354374,2.5033222591362128,35.0,2.0,,,none,,False,False,False,False,0,bilateral_symmetric,central_asian,0,0,0,0,1,0,1,0
361,Common Economic Zone (CEZ),2003,1374.0,13.0,3.0,22.561863173216885,0.0,0.727802037845706,2.911208151382824,3.5160116448326053,31.0,1.0,,,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
362,Ukraine - Russian Federation,1993,1837.0,19.0,3.0,14.697876973326075,1.0887316276537833,1.0887316276537833,4.354926510615133,2.0138813282525856,27.0,4.0,,,none,,False,False,False,False,1,bilateral_asymmetric,central_asian,0,0,0,0,0,0,1,0
363,Pacific Island Countries Trade Agreement (PICTA),2001,8560.0,33.0,6.0,18.574766355140188,0.2336448598130841,0.8177570093457944,7.593457943925234,5.913054906542056,159.0,9.0,8.433491441534336,12.0,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
364,Agadir Agreement,2004,4235.0,36.0,7.0,19.598583234946872,1.1806375442739079,0.0,3.0696576151121606,3.2656434474616294,83.0,5.0,,,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
365,EFTA - Albania,2009,6356.0,45.0,9.0,19.981120201384517,0.7866582756450597,0.3146633102580239,14.789175582127124,5.661920495070275,127.0,7.0,9.516713747645952,17.0,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
366,EFTA - Serbia,2009,6279.0,47.0,9.0,20.385411689759515,0.6370441153049848,0.3185220576524924,15.289058767319636,5.258347932260976,128.0,6.0,7.591619318181818,18.0,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
367,EFTA - Ukraine,2010,12122.0,97.0,12.0,19.798713083649563,1.4849034812737172,0.5774624649397789,19.881207721498104,3.9457666501677386,240.0,25.0,9.15848406546081,19.0,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
368,EU - CARIFORUM States EPA,2008,48941.0,253.0,23.0,13.73081874093296,0.9807727672094971,0.960340001225966,7.519257881939478,4.134136619665113,672.0,95.0,,,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
369,Canada - Panama,2010,54847.0,245.0,22.0,9.025106204532609,1.2762776450854194,0.5469761336080369,9.809105329370794,2.5583176837383994,495.0,100.0,2.248505231689088,19.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
370,GUAM,2002,3413.0,29.0,3.0,20.802812774685027,0.0,1.7579841781423968,6.152944623498389,2.9088778200996193,71.0,6.0,,,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
371,EFTA - SACU,2006,6823.0,46.0,9.0,20.518833357760517,1.0259416678880258,0.5862523816503004,10.699105965117983,3.9369045874248862,140.0,11.0,4.075255551639056,20.0,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
372,Japan - Philippines,2006,25803.0,167.0,18.0,16.625973723985584,1.201410688679611,0.8138588536216719,9.921326977483238,4.812231135914429,429.0,52.0,17.7472288202692,13.0,japan_epa_template,JPN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
373,EU - Côte d'Ivoire,2008,13089.0,84.0,11.0,18.412407364962945,0.9168003667201466,1.0696004278401712,15.891206356482543,4.524524409809764,241.0,26.0,,,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
374,Chile - India,2006,2139.0,25.0,3.0,15.895278167367929,0.46750818139317446,0.0,2.337540906965872,1.8812529219261338,34.0,1.0,,,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
375,Turkey - Serbia,2009,4407.0,39.0,6.0,20.42205582028591,0.2269117313365101,0.6807351940095303,2.949852507374631,3.051168595416383,90.0,4.0,2.6226415094339623,7.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
376,Switzerland - China,2013,23231.0,176.0,17.0,19.370668503293015,0.8178726701390383,0.7748267401317206,12.138952262063622,3.4288594263412397,450.0,37.0,2.053113553113553,8.0,china_template,CHN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
377,Turkey - Georgia,2007,3882.0,38.0,7.0,24.471921689850593,0.5151983513652756,0.5151983513652756,7.985574446161772,3.227073673364245,95.0,4.0,1.7319148936170212,5.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
378,Mauritius - Pakistan,2007,2601.0,27.0,3.0,19.607843137254903,0.3844675124951942,1.1534025374855825,6.151480199923107,2.4730872741253362,51.0,4.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
379,Rep. of Korea - New Zealand,2015,51979.0,254.0,22.0,15.063775755593605,1.34669770484234,0.7503030069835895,13.986417591719732,3.479344222346204,783.0,109.0,3.778243512974052,16.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
380,"Peru - Korea, Republic of",2011,55220.0,309.0,23.0,14.288301340094169,1.4125316914161536,0.9054690329590728,8.366533864541832,2.9102915179110402,789.0,128.0,3.676203966005666,18.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
384,China - New Zealand,2008,32609.0,216.0,19.0,16.406513539206966,1.1959888374375172,0.49066208715385323,12.297218559293446,3.002542754045407,535.0,55.0,3.0268510984540278,12.0,china_template,CHN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
385,Peru - China,2009,32100.0,203.0,18.0,13.98753894080997,1.1838006230529594,0.43613707165109034,10.373831775700934,2.9475051921079953,449.0,52.0,2.7365785256410255,16.0,china_template,CHN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
386,Nicaragua - Chinese Taipei,2006,53001.0,277.0,22.0,13.79219260013962,1.2075243863323333,0.90564328974925,11.226203279183412,4.124117065176668,731.0,112.0,2.2694468452895418,16.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
387,Canada - Peru,2008,58802.0,283.0,21.0,12.261487704499848,1.5985850821400633,0.612224074011088,10.458827931022755,3.151784803237985,721.0,130.0,2.4597457627118646,21.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
388,EU - Central America,2012,67338.0,365.0,34.0,14.41979268763551,1.0098310018117556,0.9652796340847664,7.425227954498203,3.190496768965093,971.0,133.0,2.503793626707132,13.0,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
389,China - Costa Rica,2010,27267.0,170.0,17.0,14.30300363076246,1.5036490996442586,0.6234642608281072,10.23214875123776,2.5569265656899063,390.0,58.0,3.4497632824829036,13.0,china_template,CHN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
390,Costa Rica - Singapore,2010,35984.0,206.0,20.0,13.589373054690974,1.2783459315251222,0.6669630947087595,9.893285904846598,2.6032241181265743,489.0,70.0,2.8461538461538463,13.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
391,EU - Cameroon,2009,17378.0,109.0,17.0,17.493382437564737,1.4961445505811946,0.9207043388191967,14.09828518816895,4.357348371504201,304.0,42.0,,,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
392,EU - Ukraine,2014,79260.0,489.0,38.0,16.18723189502902,1.0724198839263184,1.0724198839263184,7.2167549835982845,4.198459710656909,1283.0,170.0,2.4892086330935252,15.0,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
393,Chile - Viet Nam,2011,15924.0,115.0,15.0,15.134388344637026,1.4443607133885958,0.816377794523989,15.950766139161015,2.568082768148706,241.0,36.0,2.9217059197963082,12.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
394,"EFTA - Hong Kong, China",2011,13157.0,89.0,13.0,19.305312761267768,2.280155050543437,0.4560310101086874,21.35745230675686,4.2200691647032,254.0,36.0,9.914059240717563,17.0,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
395,EU - Colombia and Peru,2012,62643.0,339.0,27.0,14.39905496224638,1.0376259119135418,0.6066120715802245,9.115144549271267,5.492270637163124,902.0,103.0,2.9959839357429723,20.0,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
396,Canada - Ukraine,2016,38595.0,216.0,19.0,13.214146910221531,1.114133955175541,1.0104935872522347,9.975385412618214,3.0514086453340243,510.0,82.0,2.438737623762376,13.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
397,"Korea, Republic of -  Colombia",2013,55285.0,276.0,22.0,13.4394501220946,1.1576376955774623,1.0852853396038709,8.410961381929999,3.35427481836544,743.0,124.0,3.125195863365716,17.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
398,China - Rep. of Korea,2015,48403.0,307.0,20.0,15.39160795818441,1.6321302398611657,1.1982728343284508,7.974712311220379,3.125209181249096,745.0,137.0,3.32206428479959,16.0,china_template,CHN,True,False,False,False,2,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
399,"Korea, Republic of - Turkey",2012,10587.0,64.0,10.0,17.474260885992255,1.9835647492207424,0.9445546424860678,26.447529989609897,3.555476842668681,185.0,31.0,,,none,,False,False,False,False,2,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
400,Turkey - Montenegro,2008,4538.0,38.0,6.0,20.273248126928163,0.22036139268400176,0.6610841780520053,3.0850594975760246,2.9592331423534595,92.0,4.0,4.146750524109015,6.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
401,Rep. of Korea - Viet Nam,2015,38261.0,199.0,16.0,15.498810799508638,1.3590862758422415,0.8363607851336871,13.773816680170409,3.6508237282524423,593.0,84.0,2.19116677653263,15.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
402,EU - Serbia,2008,19931.0,140.0,16.0,19.517334805077518,1.204154332446942,1.3546736240028097,3.6124629973408258,3.7899503286337866,389.0,51.0,2.5427807486631018,5.0,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
403,The Cross-Straits Economic Cooperation Framework Agreement (ECFA),2010,2004.0,18.0,7.0,15.469061876247505,0.0,0.499001996007984,12.4750499001996,2.4580838323353293,31.0,1.0,,,china_template,CHN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
404,"Korea, Republic of - India",2009,36287.0,199.0,15.0,13.007413123157054,0.9094165954749635,0.6613938876181552,8.487888224432993,3.1215899174176243,472.0,57.0,2.816502758455265,28.0,none,,False,False,False,False,2,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
405,EFTA - Bosnia and Herzegovina,2013,8115.0,56.0,10.0,17.991373998767713,1.2322858903265557,0.9858287122612446,17.128773875539125,4.33203943314849,146.0,18.0,7.2279131759329776,18.0,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
408,"Hong Kong, China - Chile",2012,26688.0,172.0,19.0,14.463429256594724,1.0491606714628297,0.749400479616307,12.40257793764988,2.698890887290168,386.0,48.0,3.1099024756189046,11.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
409,Southern Common Market (MERCOSUR) - Southern African Customs Union (SACU),2008,16117.0,43.0,17.0,17.435006514860085,0.6204628652975119,0.18613885958925358,5.3980269280883535,16.753707265620154,281.0,13.0,0.3125,2.0,none,,False,False,False,True,3,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
411,EU - Papua New Guinea / Fiji,2009,14248.0,84.0,11.0,16.914654688377315,0.6316676024705222,0.8422234699606962,19.86243683323975,4.882603406326035,241.0,21.0,,,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
412,Japan - Peru,2011,36065.0,227.0,15.0,15.416608900596145,1.4418411201996395,0.7763759877998059,8.817413004297796,3.210120153426683,556.0,80.0,3.2696503496503495,21.0,japan_epa_template,JPN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
413,Treaty on a Free Trade Area between members of the Commonwealth of Independent States (CIS),2011,5113.0,27.0,3.0,20.34030901623313,0.0,0.19557989438685702,4.498337570897712,7.956874633287698,104.0,1.0,,,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
415,EFTA - Montenegro,2011,7261.0,54.0,10.0,18.31703622090621,1.3772207684891888,1.101776614791351,16.25120506817243,3.905866960473764,133.0,18.0,7.396782178217822,16.0,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
416,EFTA - Central America (Costa Rica and Panama),2013,20341.0,138.0,15.0,18.5339953787916,1.6223391180374613,0.9340740376579323,14.404404896514428,3.691362273241237,377.0,52.0,,,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
418,Turkey - Mauritius,2011,5283.0,38.0,7.0,19.685784592087828,0.3785727806170736,0.5678591709256104,7.382169222032936,6.515426840810146,104.0,5.0,4.724729815638907,14.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
419,Turkey - Malaysia,2014,23704.0,166.0,15.0,16.115423557205535,1.6874789065136686,0.6328045899426257,15.313871076611543,3.38084711441107,382.0,55.0,3.0945406125166444,8.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
420,Russian Federation - Belarus,1992,1990.0,22.0,3.0,14.57286432160804,1.0050251256281406,0.5025125628140703,6.030150753768845,1.8962311557788945,29.0,3.0,,,none,,False,False,False,False,1,bilateral_asymmetric,central_asian,0,0,0,0,0,0,1,0
421,Russian Federation - Republic of Moldova,1993,1997.0,23.0,3.0,15.523284927391087,1.0015022533800702,0.5007511266900351,5.007511266900351,1.8054581872809214,31.0,3.0,,,none,,False,False,False,False,1,bilateral_asymmetric,central_asian,0,0,0,0,0,0,1,0
422,Russian Federation - Azerbaijan,1992,1903.0,23.0,3.0,15.764582238570679,0.0,1.0509721492380453,4.729374671571203,1.9934314240672621,30.0,2.0,,,none,,False,False,False,False,1,bilateral_asymmetric,central_asian,0,0,0,0,0,0,1,0
423,Russian Federation - Kazakhstan,1992,2217.0,25.0,3.0,13.531799729364005,0.9021199819576005,0.4510599909788002,5.412719891745602,1.6499774470004511,30.0,3.0,,,none,,False,False,False,False,1,bilateral_asymmetric,central_asian,0,0,0,0,0,0,1,0
424,Russian Federation - Tajikistan,1992,1785.0,21.0,3.0,16.246498599439775,1.1204481792717087,1.1204481792717087,5.602240896358543,1.9711484593837536,29.0,4.0,,,none,,False,False,False,False,1,bilateral_asymmetric,central_asian,0,0,0,0,0,0,1,0
425,Japan - Mongolia,2015,31573.0,203.0,17.0,16.089696892914834,0.9501789503689861,0.91850631869002,11.623855826180597,3.304659044119976,508.0,59.0,3.2705357142857143,21.0,japan_epa_template,JPN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
426,East African Community (EAC) - Accession of Burundi and Rwanda,2007,1142.0,14.0,3.0,13.134851138353765,0.0,0.0,0.0,1.0823117338003503,15.0,0.0,,,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
427,EU - Georgia,2014,67182.0,433.0,37.0,15.941770116995624,1.1907951534637253,1.0419457592807597,8.960733529814533,3.6491781032617863,1071.0,150.0,4.488007831620166,15.0,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
428,EU - Rep. of  Moldova,2014,70462.0,464.0,36.0,16.15054923221027,1.0218273679430048,1.0076353211660185,8.671340580738555,3.8206515568675314,1138.0,143.0,4.14418811002662,15.0,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
429,Russian Federation - Belarus - Kazakhstan,1995,2293.0,10.0,3.0,15.263846489315307,0.8722197993894462,0.0,5.6694286960313995,4.9114696903619715,35.0,2.0,,,none,,False,False,False,True,1,plurilateral_symmetric,central_asian,0,0,0,1,0,0,1,0
430,Russian Federation - Serbia,2000,2348.0,23.0,3.0,9.369676320272573,0.8517887563884157,1.7035775127768313,5.1107325383304945,1.057069846678024,22.0,6.0,,,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
431,Russian Federation - Uzbekistan,1992,1483.0,20.0,3.0,16.183412002697235,0.0,0.6743088334457181,6.068779501011464,1.6665542818610923,24.0,1.0,,,none,,False,False,False,False,1,bilateral_asymmetric,central_asian,0,0,0,0,0,0,1,0
432,Russian Federation - Turkmenistan,1992,1712.0,21.0,3.0,17.523364485981308,0.0,0.5841121495327102,5.841121495327103,2.148072429906542,30.0,1.0,,,none,,False,False,False,False,1,bilateral_asymmetric,central_asian,0,0,0,0,0,0,1,0
