pta_id,agreement_name,year,chapter_name,chapter_norm,chapter_index,article_number,article_name,word_count,hard_raw,hard_p1k,soft_raw,soft_p1k,mixed_raw,mixed_p1k,enf_raw,enf_p1k,soft_total,oblig_ratio
85,East African Community (EAC),1999,The East African Legislative Assembly,Other — The East African Legislative Assembly,9,ARTICLE 54,Invitation Of Persons To Assist The Assembly,81,1.0,12.345679012345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,The East African Legislative Assembly,Other — The East African Legislative Assembly,9,ARTICLE 55,Meetings Of The Assembly,58,2.0,34.48275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,The East African Legislative Assembly,Other — The East African Legislative Assembly,9,ARTICLE 56,Presiding In The Assembly,41,1.0,24.390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,The East African Legislative Assembly,Other — The East African Legislative Assembly,9,ARTICLE 57,Quorum And Vacancies In The Assembly,101,4.0,39.603960396039604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
85,East African Community (EAC),1999,The East African Legislative Assembly,Other — The East African Legislative Assembly,9,ARTICLE 58,Voting In The Assembly,90,4.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
85,East African Community (EAC),1999,The East African Legislative Assembly,Other — The East African Legislative Assembly,9,ARTICLE 59,Bills And Motions In The Assembly,317,6.0,18.92744479495268,0.0,0.0,1.0,3.1545741324921135,0.0,0.0,1.0,3.0
85,East African Community (EAC),1999,The East African Legislative Assembly,Other — The East African Legislative Assembly,9,ARTICLE 60,Rules Of Procedure Of The Assembly,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,East African Community (EAC),1999,The East African Legislative Assembly,Other — The East African Legislative Assembly,9,ARTICLE 61,"Powers, Privileges And Immunities Of The Assembly And Its Members",59,1.0,16.949152542372882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,The East African Legislative Assembly,Other — The East African Legislative Assembly,9,ARTICLE 62,Acts Of The Community,111,4.0,36.03603603603604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
85,East African Community (EAC),1999,The East African Legislative Assembly,Other — The East African Legislative Assembly,9,ARTICLE 63,Assent To Bills,111,3.0,27.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
85,East African Community (EAC),1999,The East African Legislative Assembly,Other — The East African Legislative Assembly,9,ARTICLE 64,Publication Of Acts Of The Community,16,1.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,The East African Legislative Assembly,Other — The East African Legislative Assembly,9,ARTICLE 65,Relations Between The Assembly And The National Assemblies Of The Partner States,287,4.0,13.937282229965156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
85,East African Community (EAC),1999,The Secretariat And Staff Of The Community,Other — The Secretariat And Staff Of The Community,10,ARTICLE 66,Establishment Of The Secretariat,47,2.0,42.5531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,The Secretariat And Staff Of The Community,Other — The Secretariat And Staff Of The Community,10,ARTICLE 67,Secretary General,142,6.0,42.25352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
85,East African Community (EAC),1999,The Secretariat And Staff Of The Community,Other — The Secretariat And Staff Of The Community,10,ARTICLE 68,Deputy Secretaries General,94,5.0,53.191489361702125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
85,East African Community (EAC),1999,The Secretariat And Staff Of The Community,Other — The Secretariat And Staff Of The Community,10,ARTICLE 69,Counsel To The Community,92,5.0,54.34782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
85,East African Community (EAC),1999,The Secretariat And Staff Of The Community,Other — The Secretariat And Staff Of The Community,10,ARTICLE 70,Other Officers And Staff Of The Secretariat,75,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
85,East African Community (EAC),1999,The Secretariat And Staff Of The Community,Other — The Secretariat And Staff Of The Community,10,ARTICLE 71,Functions Of The Secretariat,411,5.0,12.165450121654501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
85,East African Community (EAC),1999,The Secretariat And Staff Of The Community,Other — The Secretariat And Staff Of The Community,10,ARTICLE 72,Relationship Between The Secretariat And The Partner States,178,6.0,33.70786516853933,1.0,5.617977528089887,0.0,0.0,0.0,0.0,1.0,3.0
85,East African Community (EAC),1999,The Secretariat And Staff Of The Community,Other — The Secretariat And Staff Of The Community,10,ARTICLE 73,Immunities,93,3.0,32.25806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
85,East African Community (EAC),1999,Co-Operation In Trade Liberalisation And Development,Cooperation & Development,11,ARTICLE 74,East African Trade Regime,52,1.0,19.230769230769234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,Co-Operation In Trade Liberalisation And Development,Cooperation & Development,11,ARTICLE 75,Establishment Of A Customs Union,341,8.0,23.46041055718475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
85,East African Community (EAC),1999,Co-Operation In Trade Liberalisation And Development,Cooperation & Development,11,ARTICLE 76,Establishment Of A Common Market,109,4.0,36.69724770642202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
85,East African Community (EAC),1999,Co-Operation In Trade Liberalisation And Development,Cooperation & Development,11,ARTICLE 77,Measures To Address Imbalances Arising From The Application Of The Provisions For The Establishment Of A Customs Union And A Common Market,42,1.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,Co-Operation In Trade Liberalisation And Development,Cooperation & Development,11,ARTICLE 78,Safeguard Clause,66,2.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,Co-Operation In Investment And Industrial Development,Investment,12,ARTICLE 79,Industrial Development,104,1.0,9.615384615384617,1.0,9.615384615384617,0.0,0.0,0.0,0.0,1.0,0.5
85,East African Community (EAC),1999,Co-Operation In Investment And Industrial Development,Investment,12,ARTICLE 80,Strategy And Priority Areas,269,2.0,7.434944237918216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,"Co-Operation In Standardisation, Quality Assurance, Metrology And Testing",TBT & SPS,13,ARTICLE 81,"Standardisation, Quality Assurance, Metrology And Testing",150,1.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,Monetary And Financial Co-Operation,Other — Monetary And Financial Co-Operation,14,ARTICLE 82,Scope Of Co-Operation,231,3.0,12.987012987012989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
85,East African Community (EAC),1999,Monetary And Financial Co-Operation,Other — Monetary And Financial Co-Operation,14,ARTICLE 83,Monetary And Fiscal Policy Harmonisation,149,2.0,13.422818791946309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,Monetary And Financial Co-Operation,Other — Monetary And Financial Co-Operation,14,ARTICLE 84,Macro-Economic Co-Ordination Within The Community,52,2.0,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,Monetary And Financial Co-Operation,Other — Monetary And Financial Co-Operation,14,ARTICLE 85,Banking And Capital Market Development,259,3.0,11.583011583011583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
85,East African Community (EAC),1999,Monetary And Financial Co-Operation,Other — Monetary And Financial Co-Operation,14,ARTICLE 86,Movement Of Capital,104,2.0,19.230769230769234,1.0,9.615384615384617,0.0,0.0,0.0,0.0,1.0,1.0
85,East African Community (EAC),1999,Monetary And Financial Co-Operation,Other — Monetary And Financial Co-Operation,14,ARTICLE 87,Joint Project Financing,44,2.0,45.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,Monetary And Financial Co-Operation,Other — Monetary And Financial Co-Operation,14,ARTICLE 88,Safeguard Measures,60,1.0,16.666666666666668,0.0,0.0,0.0,0.0,1.0,16.666666666666668,0.0,1.0
85,East African Community (EAC),1999,Co-Operation In Infrastructure And Services,Trade in Services,15,ARTICLE 89,Common Transport And Communications Policies,256,2.0,7.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,Co-Operation In Infrastructure And Services,Trade in Services,15,ARTICLE 90,Roads And Road Transport,506,1.0,1.976284584980237,1.0,1.976284584980237,0.0,0.0,0.0,0.0,1.0,0.5
85,East African Community (EAC),1999,Co-Operation In Infrastructure And Services,Trade in Services,15,ARTICLE 91,Railways And Rail Transport,355,1.0,2.8169014084507045,1.0,2.8169014084507045,0.0,0.0,0.0,0.0,1.0,0.5
85,East African Community (EAC),1999,Co-Operation In Infrastructure And Services,Trade in Services,15,ARTICLE 92,Civil Aviation And Civil Air Transport,370,4.0,10.81081081081081,1.0,2.7027027027027026,0.0,0.0,0.0,0.0,1.0,2.0
85,East African Community (EAC),1999,Co-Operation In Infrastructure And Services,Trade in Services,15,ARTICLE 93,Maritime Transport And Ports,347,2.0,5.763688760806916,2.0,5.763688760806916,0.0,0.0,0.0,0.0,2.0,0.6666666666666666
85,East African Community (EAC),1999,Co-Operation In Infrastructure And Services,Trade in Services,15,ARTICLE 94,Inland Waterways Transport,364,3.0,8.241758241758243,2.0,5.4945054945054945,0.0,0.0,0.0,0.0,2.0,1.0
85,East African Community (EAC),1999,Co-Operation In Infrastructure And Services,Trade in Services,15,ARTICLE 95,Multimodal Transport,124,1.0,8.064516129032258,1.0,8.064516129032258,0.0,0.0,0.0,0.0,1.0,0.5
85,East African Community (EAC),1999,Co-Operation In Infrastructure And Services,Trade in Services,15,ARTICLE 96,Freight Booking Centres,11,0.0,0.0,0.0,0.0,1.0,90.9090909090909,0.0,0.0,1.0,0.0
85,East African Community (EAC),1999,Co-Operation In Infrastructure And Services,Trade in Services,15,ARTICLE 97,"Freight Forwarders, Customs Clearing Agents And Shipping Agents",82,3.0,36.58536585365854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
85,East African Community (EAC),1999,Co-Operation In Infrastructure And Services,Trade in Services,15,ARTICLE 98,Postal Services,170,1.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,Co-Operation In Infrastructure And Services,Trade in Services,15,ARTICLE 99,Telecommunications,176,1.0,5.681818181818182,2.0,11.363636363636363,0.0,0.0,0.0,0.0,2.0,0.3333333333333333
85,East African Community (EAC),1999,Co-Operation In Infrastructure And Services,Trade in Services,15,ARTICLE 100,Meteorological Services,232,3.0,12.931034482758621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
85,East African Community (EAC),1999,Co-Operation In Infrastructure And Services,Trade in Services,15,ARTICLE 101,Energy,149,2.0,13.422818791946309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,"Co-Operation In The Development Of Human Resources, Science And Technology",Cooperation & Development,16,ARTICLE 102,Education And Training,281,2.0,7.117437722419928,2.0,7.117437722419928,0.0,0.0,0.0,0.0,2.0,0.6666666666666666
85,East African Community (EAC),1999,"Co-Operation In The Development Of Human Resources, Science And Technology",Cooperation & Development,16,ARTICLE 103,Science And Technology,223,2.0,8.968609865470851,1.0,4.484304932735426,0.0,0.0,1.0,4.484304932735426,1.0,1.0
85,East African Community (EAC),1999,"Free Movement Of Persons, Labour, Services, Right Of Establishment And Residence",Investment,17,ARTICLE 104,Scope Of Co-Operation,223,2.0,8.968609865470851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,Agriculture And Food Security,Other — Agriculture And Food Security,18,ARTICLE 105,Scope Of Co-Operation,261,2.0,7.662835249042145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,Agriculture And Food Security,Other — Agriculture And Food Security,18,ARTICLE 106,Seed Multiplication And Distribution,65,1.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,Agriculture And Food Security,Other — Agriculture And Food Security,18,ARTICLE 107,Livestock Multiplication And Distribution,74,1.0,13.513513513513514,2.0,27.027027027027028,0.0,0.0,0.0,0.0,2.0,0.3333333333333333
85,East African Community (EAC),1999,Agriculture And Food Security,Other — Agriculture And Food Security,18,ARTICLE 108,Plant And Animal Diseases Control,84,1.0,11.904761904761903,0.0,0.0,0.0,0.0,1.0,11.904761904761903,0.0,1.0
85,East African Community (EAC),1999,Agriculture And Food Security,Other — Agriculture And Food Security,18,ARTICLE 109,Irrigation And Water Catchment Management,65,1.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,Agriculture And Food Security,Other — Agriculture And Food Security,18,ARTICLE 110,Food Security,76,1.0,13.157894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,Co-Operation In Environment And Natural Resources Management,Environment,19,ARTICLE 111,Environmental Issues And Natural Resources,255,5.0,19.607843137254903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
85,East African Community (EAC),1999,Co-Operation In Environment And Natural Resources Management,Environment,19,ARTICLE 112,Management Of The Environment,406,2.0,4.926108374384237,2.0,4.926108374384237,0.0,0.0,0.0,0.0,2.0,0.6666666666666666
85,East African Community (EAC),1999,Co-Operation In Environment And Natural Resources Management,Environment,19,ARTICLE 113,"Prevention Of Illegal Trade In And Movement Of Toxic Chemicals, Substances And Hazardous Wastes",76,3.0,39.473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
85,East African Community (EAC),1999,Co-Operation In Environment And Natural Resources Management,Environment,19,ARTICLE 114,Management Of Natural Resources,456,1.0,2.1929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,Co-Operation In Tourism And Wildlife Management,Institutional Framework,20,ARTICLE 115,Tourism,137,6.0,43.79562043795621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
85,East African Community (EAC),1999,Co-Operation In Tourism And Wildlife Management,Institutional Framework,20,ARTICLE 116,Wildlife Management,102,2.0,19.607843137254903,1.0,9.803921568627452,0.0,0.0,0.0,0.0,1.0,1.0
85,East African Community (EAC),1999,"Health, Social And Cultural Activities",Labour,21,ARTICLE 117,Scope Of Co-Operation,39,1.0,25.64102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,"Health, Social And Cultural Activities",Labour,21,ARTICLE 118,Health,256,1.0,3.90625,0.0,0.0,0.0,0.0,1.0,3.90625,0.0,1.0
85,East African Community (EAC),1999,"Health, Social And Cultural Activities",Labour,21,ARTICLE 119,Culture And Sports,218,0.0,0.0,0.0,0.0,1.0,4.587155963302752,0.0,0.0,1.0,0.0
85,East African Community (EAC),1999,"Health, Social And Cultural Activities",Labour,21,ARTICLE 120,Social Welfare,78,1.0,12.82051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,Enhancing The Role Of Women In Socio-Economic Development,Cooperation & Development,22,ARTICLE 121,The Role Of Women In Socio-Economic Development,148,3.0,20.27027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
85,East African Community (EAC),1999,Enhancing The Role Of Women In Socio-Economic Development,Cooperation & Development,22,ARTICLE 122,The Role Of Women In Business,131,1.0,7.633587786259541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,Co-Operation In Political Matters,Other — Co-Operation In Political Matters,23,ARTICLE 123,Political Affairs,420,9.0,21.428571428571427,0.0,0.0,0.0,0.0,1.0,2.3809523809523814,0.0,9.0
85,East African Community (EAC),1999,Co-Operation In Political Matters,Other — Co-Operation In Political Matters,23,ARTICLE 124,Regional Peace And Security,322,6.0,18.633540372670808,0.0,0.0,0.0,0.0,2.0,6.211180124223602,0.0,6.0
85,East African Community (EAC),1999,Co-Operation In Political Matters,Other — Co-Operation In Political Matters,23,ARTICLE 125,Defence,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,East African Community (EAC),1999,Legal And Judicial Affairs,Other — Legal And Judicial Affairs,24,ARTICLE 126,Scope Of Co-Operation,190,2.0,10.526315789473683,0.0,0.0,1.0,5.263157894736842,0.0,0.0,1.0,1.0
85,East African Community (EAC),1999,The Private Sector And The Civil Society,Other — The Private Sector And The Civil Society,25,ARTICLE 127,Creation Of An Enabling Environment For The Private Sector And The Civil Society,341,4.0,11.730205278592376,0.0,0.0,0.0,0.0,1.0,2.932551319648094,0.0,4.0
85,East African Community (EAC),1999,The Private Sector And The Civil Society,Other — The Private Sector And The Civil Society,25,ARTICLE 128,Strengthening The Private Sector,152,1.0,6.578947368421052,2.0,13.157894736842104,1.0,6.578947368421052,0.0,0.0,3.0,0.25
85,East African Community (EAC),1999,The Private Sector And The Civil Society,Other — The Private Sector And The Civil Society,25,ARTICLE 129,Co-Operation Among Business Organisations And Professional Bodies,155,3.0,19.35483870967742,1.0,6.451612903225806,0.0,0.0,1.0,6.451612903225806,1.0,1.5
85,East African Community (EAC),1999,Relations With Other Regional And International Organisations And Development Partners,Cooperation & Development,26,ARTICLE 130,International Organisations And Development Partners,131,3.0,22.900763358778626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
85,East African Community (EAC),1999,Co-Operation In Other Fields,Other — Co-Operation In Other Fields,27,ARTICLE 131,Other Fields,105,1.0,9.523809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,Financial Provisions,Other — Financial Provisions,28,ARTICLE 132,Budget,172,9.0,52.32558139534884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
85,East African Community (EAC),1999,Financial Provisions,Other — Financial Provisions,28,ARTICLE 133,Other Resources,33,1.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,Financial Provisions,Other — Financial Provisions,28,ARTICLE 134,Audit Of Accounts,146,5.0,34.24657534246575,0.0,0.0,0.0,0.0,1.0,6.8493150684931505,0.0,5.0
85,East African Community (EAC),1999,Financial Provisions,Other — Financial Provisions,28,ARTICLE 135,Financial Rules And Regulations,36,2.0,55.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 136,Headquarters And Other Offices Of The Community,37,1.0,27.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 137,Official Language,22,2.0,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 138,"Status, Privileges And Immunities",78,4.0,51.28205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 139,Dissolution Of The Permanent Tripartite Commission And Its Secretariat,106,1.0,9.433962264150942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 140,Transitional Provisions,352,8.0,22.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 140 (A),Transition,79,2.0,25.31645569620253,0.0,0.0,0.0,0.0,1.0,12.658227848101266,0.0,2.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 141,Transfer Of Assets And Liabilities,220,5.0,22.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 142,Saving Provisions,263,4.0,15.209125475285171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 143,Sanctions,32,1.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 144,Duration Of The Treaty,6,1.0,166.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 145,Withdrawal Of A Member,136,2.0,14.705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 146,Suspension Of A Member,87,3.0,34.48275862068965,0.0,0.0,0.0,0.0,2.0,22.988505747126435,0.0,3.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 147,Expulsion Of A Member,107,2.0,18.69158878504673,0.0,0.0,0.0,0.0,2.0,18.69158878504673,0.0,2.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 148,Exceptions To The Rule Of Consensus,45,1.0,22.22222222222222,0.0,0.0,0.0,0.0,1.0,22.22222222222222,0.0,1.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 149,Rights Over Property And Assets Of The Community Upon Cessation Of Membership,83,3.0,36.144578313253014,1.0,12.048192771084338,0.0,0.0,0.0,0.0,1.0,1.5
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 150,Amendment Of The Treaty,158,6.0,37.9746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 151,Annexes And Protocols To The Treaty,78,5.0,64.1025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 152,Entry Into Force,22,1.0,45.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,East African Community (EAC),1999,"General, Transitional And Final Provisions",Administrative & Final,29,ARTICLE 153,Depository And Registration,53,3.0,56.60377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
85,East African Community (EAC),1999,Conclusion,Other — Conclusion,30,,,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,EFTA - Morocco,1997,Chapter_0,Other — Chapter_0,0,,,460,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.3478260869565215,0.0,0.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 1,Objectives,142,1.0,7.042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 2,Scope,67,1.0,14.925373134328359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 3,Rules Of Origin,167,2.0,11.976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 4,Customs Duties On Imports And Charges Having Equivalent Effect,149,4.0,26.845637583892618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 5,Basic Duties,142,3.0,21.12676056338028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 6,Customs Duties Of A Fiscal Nature,24,1.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 7,Customs Duties On Exports And Charges Having Equivalent Effect,52,2.0,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 8,Quantitative Restrictions On Imports Or Exports And Measures Having Equivalent Effect,85,3.0,35.294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 9,General Exceptions,110,2.0,18.18181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 10,State Monopolies,239,4.0,16.736401673640167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 11,Technical Regulations,121,2.0,16.528925619834713,0.0,0.0,0.0,0.0,1.0,8.264462809917356,0.0,2.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 12,Trade In Agricultural Products,87,2.0,22.988505747126435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 13,Internal Taxation And Regulations,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 14,Payments And Transfers,102,3.0,29.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 15,Public Procurement,67,2.0,29.850746268656717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 16,Protection Of Intellectual Property,207,5.0,24.154589371980677,0.0,0.0,0.0,0.0,2.0,9.66183574879227,0.0,5.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 17,Rules Of Competition Concerning Undertakings,191,1.0,5.235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 18,Subsidies,184,4.0,21.73913043478261,0.0,0.0,0.0,0.0,2.0,10.869565217391305,0.0,4.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 19,Dumping,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 20,Emergency Action On Imports Of Particular Products,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 21,Structural Adjustment,309,7.0,22.653721682847898,0.0,0.0,0.0,0.0,1.0,3.236245954692557,0.0,7.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 22,Re-Export And Serious Shortage,150,1.0,6.666666666666667,0.0,0.0,0.0,0.0,1.0,6.666666666666667,0.0,1.0
87,EFTA - Morocco,1997,Chapter_1,Other — Chapter_1,1,ARTICLE 23,Balance Of Payments Difficulties,195,6.0,30.76923076923077,0.0,0.0,1.0,5.128205128205129,1.0,5.128205128205129,1.0,3.0
